Date,XBTUSD,SPX Index,MXEU Index,NKY Index,SHCOMP Index,SENSEX Index,MCX Index,CO1 Comdty,XAU Index
17/04/2020,7060.14,2874.56,121.32408,184.91877,401.2743,412.57659,19820.94064,28.08,104.28
16/04/2020,7060.08,2799.55,117.88107,179.07724,398.30716,398.42998,19129.40322,27.82,106.13
15/04/2020,6752.45,2783.36,118.11408,182.08149,397.76636,397.09834,19244.30548,27.69,104.29
14/04/2020,6873.41,2846.06,122.60317,183.38603,401.1127,#N/A,20275.296,29.6,106.22
13/04/2020,6828.62,2761.63,121.50523,177.01617,394.66901,401.79913,#N/A,31.74,105.17
12/04/2020,7122.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/04/2020,6796.91,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/04/2020,6920.1,#N/A,121.67251,179.92526,397.47456,#N/A,#N/A,#N/A,#N/A
09/04/2020,7306.08,2789.82,121.52805,178.49945,401.24153,410.57034,20426.21961,31.48,98.22
08/04/2020,7325.08,2749.98,118.95852,178.14102,398.43322,393.5513,19679.4269,32.84,89.7
07/04/2020,7118.23,2659.41,119.36622,174.11044,400.35241,397.38064,19208.98285,31.87,88.96
06/04/2020,7231.12,2663.68,116.2979,170.39351,#N/A,#N/A,18228.09022,33.05,89.32
05/04/2020,6761.43,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
04/04/2020,6843.81,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03/04/2020,6703.55,2488.65,112.034,164.25652,389.75506,361.66876,17239.10407,34.11,84.36
02/04/2020,6749.37,2526.9,113.72857,165.03399,392.41846,#N/A,17852.54688,29.94,84.5
01/04/2020,6351.21,2470.5,113.97572,168.70947,385.1438,369.12171,18031.2544,24.74,80.94
31/03/2020,6481.37,2584.59,117.80868,175.51503,388.33373,390.96515,18722.38097,22.74,78.95
30/03/2020,6477.56,2626.65,116.47446,176.86007,386.937,377.4053,18115.52918,22.76,80.39
29/03/2020,5949.89,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
28/03/2020,6258.91,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27/03/2020,6683.67,2541.47,115.74426,179.53176,390.67122,396.28629,18333.75274,24.93,81.81
26/03/2020,6744.69,2630.07,119.01047,170.45297,390.92723,400.39268,18681.41037,26.34,88.15
25/03/2020,6598.56,2475.56,114.40814,175.8423,391.10685,376.09184,17499.34973,27.39,88.83
24/03/2020,6752.28,2447.33,109.845,162.3069,385.4452,350.47834,16614.69138,27.15,86.27
23/03/2020,6414.54,2237.4,101.16052,151.82756,375.14695,340.40721,15114.25616,27.03,74.66
22/03/2020,5937.7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21/03/2020,6336.94,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20/03/2020,5971.92,2304.92,104.79568,#N/A,386.90839,396.09099,15804.16253,26.98,70.12
